gene,class,importance,variance,variance_rank,n_cells_used,importance_rank
MIA2,CKD,0.0013352081,0.4378551508358204,2509,300,2159
KPNB1,CKD,0.0013330131,0.3947536433540384,2708,300,2160
OSTC,CKD,0.0013326836,1.377777820693832,1149,300,2161
MFSD4,CKD,0.0013315144,0.5973911667953198,2012,300,2162
FAM167B,CKD,0.0013307843,0.43633970471709554,2516,300,2163
KCNJ15,CKD,0.0013300362,1.5958232452829437,1040,300,2164
TXNL4A,CKD,0.0013287184,0.94724273137001,1438,300,2165
FKBP11,CKD,0.0013281103,0.7942456960145318,1631,300,2166
CCPG1,CKD,0.0013263442,0.6685997081963041,1843,300,2167
TALDO1,CKD,0.0013256796,1.290286754982191,1188,300,2168
PUF60,CKD,0.0013256366,0.4370462480481906,2514,300,2169
DYNLL2,CKD,0.0013236806,0.3775002853138898,2785,300,2170
FAM151A,CKD,0.0013227733,0.730175506365385,1733,300,2171
TMEM27,CKD,0.0013203591,0.7293276512526413,1734,300,2172
STOML2,CKD,0.0013176297,0.6621355216901934,1854,300,2173
GAMT,CKD,0.0013120169,0.5576312091719243,2111,300,2174
F11R,CKD,0.0013090725,0.34820894899386523,2960,300,2175
PSME2,CKD,0.001307922,1.8427033597707498,954,300,2176
TAF9,CKD,0.0013073373,0.4502438056534651,2453,300,2177
FOLR3,CKD,0.0013066218,0.5299003282067417,2175,300,2178
DYNC1I2,CKD,0.001305677,0.8921951141038379,1499,300,2179
SKIL,CKD,0.0013022121,0.4767030682081168,2353,300,2180
ACSM2A,CKD,0.0013019841,2.403135379763814,811,300,2181
LACTB2,CKD,0.0012998193,0.4363116463691144,2518,300,2182
CHID1,CKD,0.0012997523,0.7777906436569169,1656,300,2183
AC019197.1,CKD,0.001299404,0.44000487429419727,2500,300,2184
RWDD1,CKD,0.0012991852,0.6365686354964595,1911,300,2185
NCOA4,CKD,0.0012983986,0.5682387607438576,2084,300,2186
PSMB6,CKD,0.0012972843,2.3361037678918826,825,300,2187
SULT1C2,CKD,0.0012972183,0.5262627864493696,2190,300,2188
ETS1,CKD,0.0012970112,0.4726663522676964,2372,300,2189
ST14,CKD,0.0012964244,0.3666374383679753,2855,300,2190
IFNGR1,CKD,0.0012913239,0.5218801981901204,2213,300,2191
GTF2A2,CKD,0.0012901578,1.246321630883159,1217,300,2192
ZNF706,CKD,0.0012883742,1.042144305794856,1350,300,2193
PYURF,CKD,0.0012878679,1.1420422649946285,1283,300,2194
PON2,CKD,0.0012870443,0.6689512143811056,1842,300,2195
STXBP2,CKD,0.0012862664,0.40980982708919345,2633,300,2196
RAB18,CKD,0.0012859713,0.4706666445308405,2384,300,2197
GNG12,CKD,0.0012855502,0.5883908526022346,2034,300,2198
FAM162A,CKD,0.0012844508,2.119522937034252,870,300,2199
SLC4A4,CKD,0.0012826344,0.9595396193169826,1422,300,2200
CCL4,CKD,0.0012816468,18.09910551148868,259,300,2201
WNK4,CKD,0.0012812103,0.5913975343978136,2024,300,2202
MRPS15,CKD,0.0012794851,0.654553259899669,1872,300,2203
CENPX,CKD,0.0012788357,0.3880504832821916,2740,300,2204
RAD21,CKD,0.0012786026,0.47076180018038893,2383,300,2205
TMEM208,CKD,0.0012767222,1.0002505976457297,1388,300,2206
PHF3,CKD,0.001274471,0.5911819185153796,2025,300,2207
CLN5,CKD,0.0012744345,0.6878607838715032,1805,300,2208
CBX6,CKD,0.0012741631,0.3652358148544558,2861,300,2209
CAV2,CKD,0.0012732942,0.49440064159650465,2293,300,2210
SPRY1,CKD,0.0012730155,0.7200413163080217,1751,300,2211
NQO2,CKD,0.0012679886,0.8302447158317788,1583,300,2212
PCBD1,CKD,0.0012668689,3.442625192316277,652,300,2213
WDR6,CKD,0.001265308,0.351215412453083,2941,300,2214
EIF4G1,CKD,0.0012633645,0.43281463185489477,2533,300,2215
CPNE3,CKD,0.0012621562,0.7085651837801813,1767,300,2216
PBXIP1,CKD,0.0012608267,0.3518178996626512,2936,300,2217
MRPL52,CKD,0.0012590955,2.1658412204141437,859,300,2218
WBP5,CKD,0.0012588231,0.6362536790366078,1914,300,2219
CCS,CKD,0.0012582185,0.43910893964769965,2503,300,2220
MRPL16,CKD,0.0012578962,0.5049042615872239,2264,300,2221
KDR,CKD,0.0012562161,0.4003932095135622,2678,300,2222
ARMCX3,CKD,0.0012543506,0.4769464340827597,2352,300,2223
GATA3,CKD,0.0012539981,1.1360249529081041,1284,300,2224
H2AFV,CKD,0.0012538848,1.1592136058804077,1276,300,2225
PMPCB,CKD,0.0012535229,0.39410084006154955,2711,300,2226
EMP1,CKD,0.0012534237,0.5288996308604252,2183,300,2227
HOXB7,CKD,0.0012509631,0.38479245343502666,2760,300,2228
PCP4,CKD,0.001250851,1.695446838597726,1006,300,2229
ITGAV,CKD,0.0012508217,1.2009386059551588,1244,300,2230
TNRC6B,CKD,0.0012502321,0.6650944204172812,1851,300,2231
PTPRB,CKD,0.0012492809,1.3464728714054799,1162,300,2232
LARP6,CKD,0.0012489262,0.36924511662557974,2835,300,2233
ATP6V0A4,CKD,0.0012484259,1.3898894768643915,1142,300,2234
EIF4E,CKD,0.0012483769,0.44881051660041066,2456,300,2235
FAM107A,CKD,0.0012481963,0.47397622428767494,2366,300,2236
ACSM2B,CKD,0.0012469268,1.9703468753365452,910,300,2237
NUDT22,CKD,0.00124608,0.41387970581698386,2616,300,2238
ANKRD11,CKD,0.0012459417,0.356268301400927,2906,300,2239
APIP,CKD,0.0012449414,0.3811614479408429,2770,300,2240
CCL2,CKD,0.0012428572,9.981325696519468,376,300,2241
TAPBP,CKD,0.0012428396,0.6535057932884865,1876,300,2242
GNAQ,CKD,0.0012420783,0.46005657609940304,2419,300,2243
RBM25,CKD,0.0012396425,0.5769440177860365,2065,300,2244
CLSTN1,CKD,0.0012374924,0.5905666251682827,2027,300,2245
ILF2,CKD,0.001237036,0.5717496296441368,2075,300,2246
PPA2,CKD,0.0012367252,0.44625965752813834,2466,300,2247
HEBP1,CKD,0.0012365626,0.7884077872778582,1637,300,2248
FLOT1,CKD,0.0012304118,0.5322249873787105,2168,300,2249
SIGIRR,CKD,0.0012303713,0.8551433930081578,1547,300,2250
BRK1,CKD,0.0012294758,2.0958900354459544,877,300,2251
AGR2,CKD,0.0012286732,2.681046416964089,759,300,2252
VIMP,CKD,0.0012286172,0.3661907596025802,2859,300,2253
RAMP2,CKD,0.0012267008,3.72387970979192,629,300,2254
RNPC3,CKD,0.0012256394,0.4228792925989261,2581,300,2255
LIMA1,CKD,0.001222288,0.5269029344686309,2187,300,2256
RPL22L1,CKD,0.0012156086,0.7247253170254344,1742,300,2257
LINC00116,CKD,0.0012152657,0.4599216091795382,2420,300,2258
FAM96B,CKD,0.001213877,1.8901182395538367,935,300,2259
THOC7,CKD,0.0012134804,0.6840675391356513,1814,300,2260
PLXNB2,CKD,0.0012133219,0.7557376187044423,1689,300,2261
TMEM165,CKD,0.0012116445,0.40680206183361217,2653,300,2262
CLPTM1,CKD,0.0012107089,0.3665976619766776,2856,300,2263
PNN,CKD,0.0012099787,0.5645314310931612,2090,300,2264
EIF3D,CKD,0.0012099161,0.6061710106963966,2000,300,2265
SENP6,CKD,0.0012093142,0.4114324330310689,2624,300,2266
KLF2,CKD,0.0012086799,2.72464888146492,749,300,2267
ACPP,CKD,0.0012030195,0.8587825131030721,1539,300,2268
MAPRE1,CKD,0.0012009914,0.3462676212646427,2982,300,2269
SURF4,CKD,0.0012003002,0.4191196963009994,2600,300,2270
CHD4,CKD,0.0011998212,0.46549767760268185,2406,300,2271
SLC13A3,CKD,0.0011986186,0.38932755296144184,2731,300,2272
PTOV1,CKD,0.0011978566,0.42943483391405024,2552,300,2273
SNRPC,CKD,0.0011945785,0.34818084101465385,2961,300,2274
IGF2R,CKD,0.0011938706,0.3633556930214922,2872,300,2275
PDZK1,CKD,0.0011924803,2.035887625353763,898,300,2276
HOXD8,CKD,0.0011923648,2.120572319480058,869,300,2277
SIL1,CKD,0.0011909109,0.36495312624511045,2863,300,2278
PLEKHA5,CKD,0.0011893914,0.3809829254168045,2773,300,2279
GOLIM4,CKD,0.0011870402,0.7353412938451105,1720,300,2280
WDR1,CKD,0.0011868655,0.9228841799261933,1468,300,2281
SRSF3,CKD,0.0011864306,2.42020310289953,808,300,2282
FAAP20,CKD,0.001185666,0.5625243588890199,2096,300,2283
LCP1,CKD,0.0011843741,0.5746064442953027,2067,300,2284
EPN1,CKD,0.0011829479,0.5403715935594087,2147,300,2285
ACAA1,CKD,0.001181419,1.1933235777372164,1253,300,2286
PECAM1,CKD,0.0011811127,0.7643972326059992,1674,300,2287
C1QB,CKD,0.0011802231,4.510939438846861,565,300,2288
CMC2,CKD,0.0011798962,0.6323970058542325,1930,300,2289
SLCO2A1,CKD,0.0011795578,0.5887355447811554,2033,300,2290
TSPYL1,CKD,0.001176951,0.8659989540403408,1527,300,2291
HSF1,CKD,0.0011761868,0.5231944288537773,2206,300,2292
TCEAL9,CKD,0.0011758264,1.1731421928481238,1267,300,2293
CCDC12,CKD,0.0011681118,0.4031368513339758,2671,300,2294
MGST2,CKD,0.0011670153,0.898602486892647,1492,300,2295
CAB39,CKD,0.0011664326,0.4470469020917256,2462,300,2296
CCL3,CKD,0.0011663827,10.09038842104656,371,300,2297
RASSF4,CKD,0.0011658586,0.48817598094728243,2313,300,2298
IL18,CKD,0.0011653901,1.9027458088063895,930,300,2299
PLPP5,CKD,0.0011651451,0.3614147098983558,2882,300,2300
MANF,CKD,0.0011651176,0.6701683249432573,1839,300,2301
ZC3H15,CKD,0.0011645353,0.5532179307217364,2117,300,2302
HBA1,CKD,0.0011623406,1.861998508895731,948,300,2303
RNF13,CKD,0.0011622639,0.5428426683436205,2138,300,2304
CARMIL1,CKD,0.0011622319,0.3432482416310382,2993,300,2305
SURF1,CKD,0.0011620978,0.7665069791119636,1672,300,2306
NUDT14,CKD,0.0011618503,0.44506089895766077,2470,300,2307
CCDC124,CKD,0.0011613239,0.46120344183322065,2417,300,2308
MAN1A1,CKD,0.001160323,1.051614472010309,1346,300,2309
DLD,CKD,0.0011602502,0.6603516924175712,1856,300,2310
TLN1,CKD,0.0011596571,0.39400934698924217,2712,300,2311
ACSL3,CKD,0.001159546,0.5603055893406224,2103,300,2312
UACA,CKD,0.0011570225,0.5791240601825408,2059,300,2313
C1orf63,CKD,0.0011570118,0.4977446102362835,2286,300,2314
BEX2,CKD,0.001156328,1.531601347214718,1069,300,2315
SEC61B,CKD,0.0011554167,5.918934558333978,483,300,2316
CUEDC2,CKD,0.0011550137,0.4665884837536364,2400,300,2317
MTHFS,CKD,0.0011507142,0.40567539432843625,2658,300,2318
POP5,CKD,0.0011505167,0.56793353036718,2087,300,2319
MYH10,CKD,0.0011503495,0.5574001068115568,2112,300,2320
GRASP,CKD,0.0011476777,0.3696675719263129,2830,300,2321
RRAS,CKD,0.0011472167,0.850191002883543,1553,300,2322
PHGDH,CKD,0.0011464029,0.5289691511761464,2182,300,2323
LRPPRC,CKD,0.0011462956,0.5179638534354091,2229,300,2324
MRPS18B,CKD,0.0011455775,0.5375659111979824,2154,300,2325
HIGD2A,CKD,0.0011447773,2.8998221689769297,718,300,2326
DYNLT3,CKD,0.001144762,0.5586477493453174,2108,300,2327
SRSF11,CKD,0.0011402585,0.9752347642572041,1406,300,2328
PRSS23,CKD,0.0011398111,1.890923557189845,934,300,2329
MRPS7,CKD,0.0011386423,0.6659244791592891,1849,300,2330
SERPINE2,CKD,0.0011357658,1.966705983312077,912,300,2331
SUCLA2,CKD,0.0011357305,0.3796654751644125,2776,300,2332
ADAMTS1,CKD,0.0011351396,1.5377818016013085,1064,300,2333
C1QBP,CKD,0.0011337005,1.3887045610807782,1145,300,2334
TST,CKD,0.0011324307,1.0269215269031189,1366,300,2335
SLC22A8,CKD,0.0011314611,0.9909461083215304,1396,300,2336
ANAPC11,CKD,0.0011313636,1.5426722560414703,1061,300,2337
CERS2,CKD,0.0011279654,0.5020395287067688,2273,300,2338
SLC39A4,CKD,0.0011275506,0.3607153629503101,2885,300,2339
CLEC11A,CKD,0.0011263703,0.4207426138231949,2591,300,2340
SLC17A3,CKD,0.001126346,0.4722780511116716,2375,300,2341
FLRT3,CKD,0.001125687,0.37870648544319824,2778,300,2342
LRP10,CKD,0.0011254279,0.4667867525427093,2399,300,2343
REX1BD,CKD,0.0011245518,0.8793554023518936,1511,300,2344
SUPT4H1,CKD,0.0011234485,0.4652819010070959,2409,300,2345
C17orf89,CKD,0.0011232751,0.46752202025427536,2395,300,2346
VCP,CKD,0.0011205261,0.4422985564478054,2484,300,2347
TPM3,CKD,0.0011205147,1.124214181408889,1292,300,2348
AKR1A1,CKD,0.0011169696,2.37897796294076,815,300,2349
MCRIP1,CKD,0.0011158857,0.40012161013447095,2680,300,2350
PIK3C2G,CKD,0.0011121675,0.9674290897127156,1414,300,2351
DARS,CKD,0.0011115544,0.4413550165092447,2496,300,2352
SLC25A39,CKD,0.001111119,2.471838197643233,797,300,2353
MYL6B,CKD,0.0011102464,0.9394602288247463,1451,300,2354
TMEM251,CKD,0.0011096627,0.3674581342836912,2850,300,2355
ERBB2,CKD,0.0011087235,0.952319529857144,1434,300,2356
TEX41,CKD,0.001108497,0.44170402145422455,2490,300,2357
TMEM106C,CKD,0.0011084725,0.581977832032548,2053,300,2358
TIMM17B,CKD,0.0011066805,0.6566982161442998,1866,300,2359
ACADM,CKD,0.0011061196,1.4031135093885847,1133,300,2360
TRIM28,CKD,0.0011041241,0.4446098666767098,2471,300,2361
ZNRD1,CKD,0.0011025881,0.5990954826827506,2009,300,2362
HNRNPH3,CKD,0.0011025051,0.6602736072784949,1857,300,2363
PICALM,CKD,0.0011024418,0.6109644074179965,1989,300,2364
HSPB11,CKD,0.0011005425,0.6364278941674244,1912,300,2365
AKAP12,CKD,0.0011004586,1.3987006182929729,1138,300,2366
ATP6V1H,CKD,0.0010995105,0.4574020168663312,2431,300,2367
BCLAF1,CKD,0.0010984909,0.5416325868502385,2144,300,2368
MAP3K13,CKD,0.0010979949,1.2533782979092045,1214,300,2369
COL6A1,CKD,0.0010978084,1.1633640214338077,1272,300,2370
PRSS8,CKD,0.0010946618,0.3931887928984981,2714,300,2371
CCNL2,CKD,0.0010930208,0.35067670669283524,2948,300,2372
MORN2,CKD,0.0010906877,0.8273989701274949,1585,300,2373
CITED4,CKD,0.0010892951,1.1951251643300327,1251,300,2374
RAPGEF3,CKD,0.001088291,0.40394632992978186,2665,300,2375
INSR,CKD,0.001087066,0.829691075537822,1584,300,2376
HNRNPM,CKD,0.0010860885,0.9349923273822973,1455,300,2377
AIFM1,CKD,0.0010844574,0.3954142439126889,2704,300,2378
GRHPR,CKD,0.0010834077,0.7285834352728721,1736,300,2379
VDAC3,CKD,0.0010798245,0.7589909986437343,1687,300,2380
GPAA1,CKD,0.0010778914,0.6522500124687781,1878,300,2381
NUCB2,CKD,0.0010775938,0.48239926914800907,2334,300,2382
FNIP2,CKD,0.0010772201,0.4708360055826783,2380,300,2383
BDH2,CKD,0.0010764198,1.4979537986559142,1078,300,2384
PPM1K,CKD,0.0010760367,0.3638185145995622,2868,300,2385
ATP5PB,CKD,0.0010757456,1.2848682347184597,1193,300,2386
COMMD4,CKD,0.0010755138,0.39284040676277343,2716,300,2387
SNX2,CKD,0.0010744502,0.6401522360130241,1904,300,2388
ALDH3A2,CKD,0.001073874,0.5238434303741671,2200,300,2389
CTNNAL1,CKD,0.0010695881,0.5187499511573327,2224,300,2390
ZSWIM7,CKD,0.0010688105,0.3752376558337381,2798,300,2391
PGAM1,CKD,0.0010678024,1.2237354471208648,1229,300,2392
UHMK1,CKD,0.0010674784,0.6051006690457864,2001,300,2393
COA4,CKD,0.0010672094,0.6834818072828585,1816,300,2394
UFC1,CKD,0.0010659989,1.429410369234782,1116,300,2395
RTF2,CKD,0.0010653725,0.37150676323058357,2819,300,2396
ECHDC1,CKD,0.001063897,0.36620867625076226,2858,300,2397
ZBTB38,CKD,0.0010631514,0.4161791699369454,2608,300,2398
PARD6B,CKD,0.0010630277,0.7309717631340958,1728,300,2399
RNPS1,CKD,0.001060537,0.4343180635799755,2522,300,2400
NNMT,CKD,0.0010591695,9.766659599327367,381,300,2401
TPMT,CKD,0.0010577792,0.41091586192652063,2627,300,2402
ARHGEF12,CKD,0.0010560581,0.5247782692919598,2197,300,2403
NIT2,CKD,0.0010490346,0.7147145895764786,1757,300,2404
AKR7A2,CKD,0.0010488019,0.9957020235924523,1392,300,2405
MRPS26,CKD,0.0010471366,0.8414904863145722,1565,300,2406
ZNF667-AS1,CKD,0.0010467834,0.4227497947318024,2583,300,2407
CKLF,CKD,0.0010452742,0.6216994048054891,1962,300,2408
HPGD,CKD,0.0010444785,0.4338857642827697,2524,300,2409
ARL3,CKD,0.0010438334,0.6956161522696769,1793,300,2410
PHLDA1,CKD,0.0010427337,0.9493966678533657,1436,300,2411
GMNN,CKD,0.0010408105,0.49274271659835445,2299,300,2412
PCM1,CKD,0.001040396,0.5876334905631573,2037,300,2413
CYS1,CKD,0.0010401614,2.9462920293833244,710,300,2414
BMPR2,CKD,0.0010397802,0.42505406203121593,2573,300,2415
ATP6V0D2,CKD,0.0010392135,3.2258077714368656,677,300,2416
TOMM22,CKD,0.0010389203,0.6013923260424292,2005,300,2417
UBE2H,CKD,0.0010383704,0.6358809080747714,1917,300,2418
SEPT11,CKD,0.0010372235,0.5020006097435883,2274,300,2419
RBPMS,CKD,0.001036599,0.9874910786037296,1400,300,2420
H2AFJ,CKD,0.0010360624,1.346577692005034,1161,300,2421
CDA,CKD,0.0010357855,0.818483018287968,1595,300,2422
FAM195A,CKD,0.0010345672,0.5249627372446306,2193,300,2423
MRPL15,CKD,0.0010342438,0.7303013771799394,1731,300,2424
HUWE1,CKD,0.0010315339,0.3682965867181728,2844,300,2425
AAK1,CKD,0.0010311764,0.6143259277137532,1982,300,2426
NME1,CKD,0.0010308966,0.7521899466824645,1693,300,2427
ABHD2,CKD,0.001030798,0.3528223367704812,2931,300,2428
CLPTM1L,CKD,0.0010306331,0.35928914767268116,2890,300,2429
NTRK2,CKD,0.0010287785,0.6289746806369235,1941,300,2430
SIVA1,CKD,0.0010285119,1.34075497422154,1164,300,2431
SELENOS,CKD,0.0010283416,0.6601268948747234,1859,300,2432
RNF187,CKD,0.0010274266,0.46197777580989213,2416,300,2433
SMIM6,CKD,0.0010264383,1.8761120552550667,940,300,2434
ATF4,CKD,0.0010255877,0.6024107230738465,2003,300,2435
RERGL,CKD,0.0010253434,2.4983268789327,793,300,2436
MRPS5,CKD,0.0010244253,0.3831304481693528,2767,300,2437
DNAJC4,CKD,0.0010212308,0.5136099166916335,2239,300,2438
PIGQ,CKD,0.0010202326,0.5822429349672077,2052,300,2439
MAGOH,CKD,0.0010188295,0.7430722385516092,1705,300,2440
CLTC,CKD,0.0010181576,1.287588844702782,1190,300,2441
A2M,CKD,0.0010176636,4.845701689717746,534,300,2442
PTPLAD1,CKD,0.001017224,0.8103843888317517,1611,300,2443
UBE2K,CKD,0.0010150361,0.44164717420342686,2491,300,2444
SEMA5A,CKD,0.0010146941,0.4531241725365913,2450,300,2445
CDV3,CKD,0.0010143981,0.7326552872371704,1724,300,2446
JPT1,CKD,0.001011595,1.0010716840769172,1386,300,2447
C11orf96,CKD,0.0010106001,9.763035833752,382,300,2448
TYROBP,CKD,0.0010098189,11.894910175422442,333,300,2449
VTI1B,CKD,0.0010069001,0.8859673348283197,1506,300,2450
MTRNR2L8,CKD,0.0010063058,12.08704368664129,329,300,2451
PPP2R3A,CKD,0.0010059361,0.4991835314782973,2281,300,2452
EIF3J,CKD,0.0010053146,0.6020959977486893,2004,300,2453
SMS,CKD,0.001002967,1.7076121385617657,1002,300,2454
DDIT3,CKD,0.0010000163,1.9186587800041253,923,300,2455
MCTS1,CKD,0.0009983532,0.3737892276331798,2806,300,2456
CCT3,CKD,0.0009971858,0.8139920090776571,1603,300,2457
DICER1,CKD,0.0009947392,0.4187565610020275,2603,300,2458
EMX2OS,CKD,0.000992396,0.41941554016604166,2598,300,2459
KDELR2,CKD,0.0009923464,0.6763951663747365,1828,300,2460
PROM1,CKD,0.0009921192,0.6874821516425568,1807,300,2461
TTC1,CKD,0.0009906827,0.34752725894676617,2968,300,2462
NDUFAF8,CKD,0.0009905308,0.8382979036523723,1573,300,2463
LARS,CKD,0.0009890269,0.4252201933086571,2572,300,2464
HMGCR,CKD,0.0009847847,0.3713841612183366,2820,300,2465
BIRC3,CKD,0.0009835426,0.7247896445465046,1741,300,2466
HM13,CKD,0.000980018,0.5201659468702821,2221,300,2467
MUC15,CKD,0.0009799654,0.6210676367161203,1966,300,2468
YIPF6,CKD,0.0009783875,0.3505070563378634,2949,300,2469
GNB2,CKD,0.0009783732,0.8539984035649737,1550,300,2470
AC073218.2,CKD,0.0009768087,0.3705611521968902,2825,300,2471
PPFIBP1,CKD,0.0009753125,0.8357336647382464,1576,300,2472
ARPC5,CKD,0.00097530405,0.9421504507755714,1447,300,2473
C1orf122,CKD,0.00097412,0.908779850186614,1481,300,2474
SNRPB,CKD,0.0009714036,0.9505391612989659,1435,300,2475
HEXA,CKD,0.000969221,0.6378087615216889,1908,300,2476
ATP6V1E1,CKD,0.0009683606,1.0989796289228067,1306,300,2477
PFKFB3,CKD,0.0009680774,0.5687470584235637,2081,300,2478
ANK2,CKD,0.00096761197,1.244098048288272,1218,300,2479
EIF3M,CKD,0.00096633186,0.6654528466359574,1850,300,2480
TMEM179B,CKD,0.0009606272,0.9811364586575471,1404,300,2481
FUOM,CKD,0.0009605183,0.439334260583289,2502,300,2482
BEX5,CKD,0.0009604431,0.42027948814276833,2592,300,2483
APOM,CKD,0.00095896464,1.120203241310606,1294,300,2484
NEDD4L,CKD,0.00095876266,0.9722693691143288,1409,300,2485
TUBA4A,CKD,0.0009587581,0.44156351788047304,2493,300,2486
RBPJ,CKD,0.00095766154,0.3498642945333959,2955,300,2487
KIF5B,CKD,0.0009572911,0.7361944880028358,1716,300,2488
ALDH4A1,CKD,0.000955019,0.9771771443520262,1405,300,2489
CLTRN,CKD,0.0009543883,1.7573559155354068,979,300,2490
CD2,CKD,0.0009542668,0.38554567337439366,2752,300,2491
SNRNP70,CKD,0.00095363817,0.7333824175242982,1723,300,2492
UGT2A3,CKD,0.0009532377,0.965243126570822,1417,300,2493
MRPL50,CKD,0.0009518256,0.40726821502039967,2650,300,2494
IER3IP1,CKD,0.0009507797,0.561670467499745,2100,300,2495
TCEA1,CKD,0.0009507225,0.5862105026237574,2042,300,2496
LINC01320,CKD,0.0009502386,0.6338926905960293,1924,300,2497
PNPLA2,CKD,0.00095007557,0.3604882220648482,2886,300,2498
CELF1,CKD,0.00094431976,0.4155461644489459,2610,300,2499
RER1,CKD,0.0009430747,1.4892145030459158,1086,300,2500
TBX2,CKD,0.0009420496,0.5357057614079357,2159,300,2501
COQ9,CKD,0.0009386118,0.5073425691218412,2256,300,2502
HACD3,CKD,0.0009385225,1.0687250197473506,1330,300,2503
JAK1,CKD,0.00093698164,0.8130133244416194,1604,300,2504
LRRFIP1,CKD,0.0009344119,1.2654149834086101,1208,300,2505
SCAF11,CKD,0.0009310434,0.7064459574657161,1771,300,2506
GCHFR,CKD,0.0009302265,0.8956045007394182,1497,300,2507
AKR1B1,CKD,0.0009284326,0.6671680068417079,1847,300,2508
RGS1,CKD,0.0009226495,0.5401183030419107,2148,300,2509
CCL4L2,CKD,0.00092230766,14.93528500728774,286,300,2510
IAH1,CKD,0.0009222371,0.46963907869584154,2387,300,2511
TECR,CKD,0.000919283,2.2191728241598123,846,300,2512
FIBP,CKD,0.000918887,0.4326551227134464,2535,300,2513
HADH,CKD,0.0009183832,0.4283050526638207,2559,300,2514
UAP1,CKD,0.00091228815,0.7783019919389299,1655,300,2515
CNBP,CKD,0.00091108045,1.269269924269651,1205,300,2516
MATR3,CKD,0.00091055135,0.5242099182203126,2199,300,2517
AKR1C3,CKD,0.00091021357,1.0220232816546437,1371,300,2518
ALG5,CKD,0.00091019383,0.4835709891242325,2326,300,2519
RBP5,CKD,0.0009099124,2.922561342850596,714,300,2520
KCNJ10,CKD,0.0009097807,0.36679680588732594,2854,300,2521
PROM2,CKD,0.0009085504,0.5680585671990122,2085,300,2522
CD2AP,CKD,0.00090837124,0.5895755255666266,2030,300,2523
PXMP2,CKD,0.00090625254,0.43237919320482227,2538,300,2524
AFF1,CKD,0.00090348104,0.547825510064526,2129,300,2525
IDS,CKD,0.0009034643,0.5151297317029693,2234,300,2526
NUDCD2,CKD,0.00089901884,0.36998500762529385,2828,300,2527
EIF3F,CKD,0.0008983716,1.4110550142062648,1125,300,2528
CLNS1A,CKD,0.0008975511,0.35549804888950615,2910,300,2529
ABCD3,CKD,0.00089725555,0.3968094816354397,2699,300,2530
IER5L,CKD,0.00089714874,0.4637105061172567,2413,300,2531
SSFA2,CKD,0.0008952595,0.4293190486210789,2553,300,2532
FUCA1,CKD,0.0008940043,0.4300628104728691,2549,300,2533
TCEB1,CKD,0.0008928818,0.47863702964270466,2346,300,2534
GNAI1,CKD,0.00089285773,0.35278258430493376,2932,300,2535
EHHADH,CKD,0.00089224975,0.347972335413973,2964,300,2536
CTB-27N1.1,CKD,0.00089148054,0.48261539514432583,2331,300,2537
MZB1,CKD,0.0008914578,8.236784554419561,414,300,2538
GZMA,CKD,0.00089140655,0.9603424624102126,1421,300,2539
SLC9A3R2,CKD,0.00089113164,7.234031017723403,439,300,2540
PRODH2,CKD,0.00089112687,1.716356883257333,997,300,2541
USP9X,CKD,0.0008909773,0.4202256811363528,2593,300,2542
ILK,CKD,0.0008890904,0.39881182122018927,2690,300,2543
CRHBP,CKD,0.00088749646,4.063154874910186,596,300,2544
SH3YL1,CKD,0.0008863332,0.7303474051174996,1730,300,2545
TJP1,CKD,0.00088589103,0.43871213032648937,2507,300,2546
MTIF3,CKD,0.0008836464,0.6293745053587476,1940,300,2547
PLP2,CKD,0.00088314456,0.6302067547768941,1933,300,2548
RAB17,CKD,0.0008825773,0.440036440484156,2499,300,2549
KLK1,CKD,0.0008816751,279.48129913134653,49,300,2550
TMEM141,CKD,0.00088062655,3.144517994561256,685,300,2551
NTN4,CKD,0.0008782695,1.531549516045382,1070,300,2552
TMEM37,CKD,0.0008780869,0.9336786931657987,1457,300,2553
ABLIM1,CKD,0.0008717943,0.8621404195253055,1535,300,2554
PPP1R1A,CKD,0.0008701083,5.3224168663873455,512,300,2555
SCAMP2,CKD,0.00086854456,0.38537848822233217,2756,300,2556
LGR4,CKD,0.0008661598,0.7086271030558584,1766,300,2557
ERBB4,CKD,0.0008654776,0.6855482452812618,1809,300,2558
BUD23,CKD,0.00086458167,0.4007891730972359,2677,300,2559
MIR4458HG,CKD,0.0008635953,0.5929555911923209,2019,300,2560
PSMD4,CKD,0.0008628261,0.4689723426872092,2390,300,2561
PSMC4,CKD,0.0008617211,0.37422122037076005,2804,300,2562
ITGA1,CKD,0.000861241,0.3457102656570428,2984,300,2563
CISD3,CKD,0.00086116523,0.5529405481653972,2119,300,2564
TMEM178A,CKD,0.0008610372,1.0308716904874502,1359,300,2565
C19orf24,CKD,0.0008580676,0.4431056429006954,2481,300,2566
PUM1,CKD,0.00085613696,0.3698247296338986,2829,300,2567
CFD,CKD,0.00085570395,9.348204612214408,392,300,2568
RPAIN,CKD,0.00085465115,0.4463037550493716,2464,300,2569
CHCHD1,CKD,0.00085376727,0.8654459420301865,1528,300,2570
PSMB5,CKD,0.00085105957,1.0715024987258448,1326,300,2571
C8orf4,CKD,0.0008502409,3.6718229548689063,635,300,2572
WASF2,CKD,0.0008489529,0.5593613540685431,2106,300,2573
COMMD1,CKD,0.0008482047,0.41474232011120266,2614,300,2574
